pool,card_id,name,card_class,set,type,cost,attack,health_or_durability,races,mechanics,text,status
two_cost_minion_play,EDR_470,Barkshield Sentinel,NEUTRAL,EMERALD_DREAM,MINION,2,2,2,,"TAUNT,TRIGGER_VISUAL","[x]<b>Taunt</b> After you use your Hero Power, gain +2 Health.",needs_rule
two_cost_minion_play,EDR_491,Archdruid of Thorns,WARLOCK,EMERALD_DREAM,MINION,2,3,2,,BATTLECRY,<b>Battlecry:</b> Gain the <b>Deathrattles</b> of your minions that died this turn.,needs_rule
two_cost_minion_play,EDR_495,Twisted Treant,NEUTRAL,EMERALD_DREAM,MINION,2,2,2,,DEATHRATTLE,<b>Deathrattle:</b> Give a random minion in each player's hand -2 Attack.,needs_rule
two_cost_minion_play,EDR_530,Daydreaming Pixie,NEUTRAL,EMERALD_DREAM,MINION,2,0,4,,TRIGGER_VISUAL,"At the end of your turn, get a random Nature spell.",needs_rule
two_cost_minion_play,EDR_540,Twisted Webweaver,ROGUE,EMERALD_DREAM,MINION,2,2,3,BEAST,TRIGGER_VISUAL,"[x]Whenever you play another minion you've already played, draw a card.",needs_rule
two_cost_minion_play,EDR_852,Bitterbloom Knight,NEUTRAL,EMERALD_DREAM,MINION,2,2,3,,BATTLECRY,<b>Battlecry:</b> <b>Imbue</b> your Hero Power.,needs_rule
two_cost_minion_play,EDR_861,Tranquil Treant,NEUTRAL,EMERALD_DREAM,MINION,2,2,2,,DEATHRATTLE,<b>Deathrattle:</b> Both players gain an empty Mana Crystal.,needs_rule
two_cost_minion_play,EDR_871,Spirit Gatherer,MAGE,EMERALD_DREAM,MINION,2,2,1,,BATTLECRY,<b>Battlecry:</b> Get a Wisp. <b>Imbue</b> your Hero Power.,needs_rule
two_cost_minion_play,EDR_889,Petal Peddler,NEUTRAL,EMERALD_DREAM,MINION,2,1,4,DRAGON,TRIGGER_VISUAL,"[x]At the end of your turn, give another random  friendly Dragon +1/+1.",generated_supported
two_cost_minion_play,END_029,Voodoo Totem,"PRIEST,SHAMAN",TIME_TRAVEL,MINION,2,0,4,TOTEM,TRIGGER_VISUAL,"At the end of your turn, get a random Shadow spell.",needs_rule
two_cost_minion_play,FIR_777,Spirit of the Kaldorei,PRIEST,EMERALD_DREAM,MINION,2,1,3,UNDEAD,"BATTLECRY,LIFESTEAL,TAUNT","<b>Taunt</b>, <b>Lifesteal</b> <b>Battlecry:</b> If you used your Hero Power this turn, gain +3/+3.",needs_rule
two_cost_minion_play,FIR_904,Felfire Blaze,DEMONHUNTER,EMERALD_DREAM,MINION,2,2,3,ELEMENTAL,TRIGGER_VISUAL,"[x]After you cast a Fel spell, destroy this and deal 2 damage to all enemies.",needs_rule
two_cost_minion_play,FIR_929,Living Flame,NEUTRAL,EMERALD_DREAM,MINION,2,3,2,ELEMENTAL,DEATHRATTLE,<b>Deathrattle:</b> Draw a Fire spell.,needs_rule
two_cost_minion_play,FIR_961,Ashleaf Pixie,PALADIN,EMERALD_DREAM,MINION,2,3,2,,BATTLECRY,"<b>Battlecry:</b> If you're holding a spell that costs (5) or more, gain <b>Divine Shield</b> and <b>Lifesteal</b>.",needs_rule
two_cost_minion_play,JAIL_030,Escape Artist,NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,2,4,4,,TRIGGER_VISUAL,"[x]After this attacks and survives, draw a card and escape the game!",needs_rule
two_cost_minion_play,JAIL_328,Scarlet Bruiser,PALADIN,ESCAPEFROM_VIOLET_HOLD,MINION,2,2,2,,DEATHRATTLE,"[x]<b>Deathrattle:</b> If your deck has no Neutral cards, get a random Paladin card. It costs (2) less.",needs_rule
two_cost_minion_play,JAIL_432,Mind Sweeper,PRIEST,ESCAPEFROM_VIOLET_HOLD,MINION,2,2,3,,BATTLECRY,"[x]<b>Battlecry:</b> If you played a copy of an opponent's card while holding this, deal 2 damage to all enemy minions.",needs_rule
two_cost_minion_play,JAIL_434,Enthralled Shade,PRIEST,ESCAPEFROM_VIOLET_HOLD,MINION,2,3,2,UNDEAD,DEATHRATTLE,[x]<b><b>Deathrattle:</b> </b>Reduce the Cost of cards in your hand that were copied from your opponent by (1).,needs_rule
two_cost_minion_play,JAIL_455,Disguised Watchman,WARRIOR,ESCAPEFROM_VIOLET_HOLD,MINION,2,2,4,,BATTLECRY,"Can be played on either side. <b>Battlecry:</b> Deal 1 damage to all other friendly minions, twice.",generated_supported
two_cost_minion_play,JAIL_456,P1CK-P0K3T,NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,2,2,3,MECHANICAL,BATTLECRY,"<b>Battlecry:</b> If your deck has 25 or more cards, draw a card.",generated_supported
two_cost_minion_play,JAIL_720,Lotus Bookie,ROGUE,ESCAPEFROM_VIOLET_HOLD,MINION,2,2,2,,DEATHRATTLE,<b>Deathrattle:</b> Get a Coin.,needs_rule
two_cost_minion_play,JAIL_802,Gallagio Goon,SHAMAN,ESCAPEFROM_VIOLET_HOLD,MINION,2,2,3,ELEMENTAL,TRIGGER_VISUAL,"After you play a <b>Battlecry</b> minion, give it +1/+1.",needs_rule
two_cost_minion_play,JAIL_850,Warden Maiev,NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,2,1,3,,TRIGGER_VISUAL,"[x]After you play a minion, give it +3/+3 and make it  go <b>Dormant</b> for 1 turn.",generated_supported
two_cost_minion_play,JAIL_872,Spider Rider,DRUID,ESCAPEFROM_VIOLET_HOLD,MINION,2,1,4,,TRIGGER_VISUAL,"After your hero attacks, draw a card.",needs_rule
two_cost_minion_play,JAIL_878,Guard Dog,HUNTER,ESCAPEFROM_VIOLET_HOLD,MINION,2,3,1,BEAST,DEATHRATTLE,[x]<b>Deathrattle:</b> Summon a random 1-Cost  <b>Deathrattle</b> minion.,needs_rule
two_cost_minion_play,JAIL_942,Specter of Despair,PRIEST,ESCAPEFROM_VIOLET_HOLD,MINION,2,2,6,"DRAENEI,UNDEAD","CANT_ATTACK,TAUNT",<b>Taunt</b>  Can't attack.,generated_supported
two_cost_minion_play,JAIL_974,Captured Archmage,NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,2,3,2,,DEATHRATTLE,"[x]<b>Deathrattle:</b> If you had 4 other Captured Archmages die this game, cast 'Fireball' at  a random enemy.@ <i>(@/4)</i>",needs_rule
two_cost_minion_play,JAIL_986,Frantic Forger,NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,2,2,2,,BATTLECRY,<b>Battlecry:</b> Get a random playable spell. It is <b>Temporary</b>.,needs_rule
two_cost_minion_play,MEND_303,Migrating Elekk,HUNTER,CATACLYSM,MINION,2,2,3,BEAST,BATTLECRY,[x]<b>Taunt. Battlecry:</b> Replace your future Animal Companions with random Beasts that cost (1) more.,needs_rule
two_cost_minion_play,MEND_506,Mystic Runesaber,MAGE,CATACLYSM,MINION,2,2,3,BEAST,"BATTLECRY,ELUSIVE",[x]<b>Elusive</b> <b>Battlecry:</b> Increase the effects of your Leylines by 1 this game.,needs_rule
two_cost_minion_play,MEND_800,Brash Battlemaster,PALADIN,CATACLYSM,MINION,2,2,1,,"DEATHRATTLE,RUSH",[x]<b>Rush</b>  <b>Deathrattle:</b> Give your Silver Hand Recruits +1 Attack this game.,needs_rule
two_cost_minion_play,RLK_061,Battlefield Necromancer,DEATHKNIGHT,CORE,MINION,2,2,2,,TRIGGER_VISUAL,"[x]At the end of your turn, raise a <b>Corpse</b> as a 1/3   Risen Footman with <b>Taunt</b>.  ",needs_rule
two_cost_minion_play,RLK_511,Harbinger of Winter,DEATHKNIGHT,CORE,MINION,2,3,2,UNDEAD,DEATHRATTLE,<b>Deathrattle:</b> Draw a Frost spell.,needs_rule
two_cost_minion_play,TIME_015,Hardlight Protector,PALADIN,TIME_TRAVEL,MINION,2,2,1,MECHANICAL,"BATTLECRY,DIVINE_SHIELD",[x]<b>Divine Shield</b> <b>Battlecry:</b> Restore #3 Health to your hero and give them <b>Divine Shield</b>.,generated_supported
two_cost_minion_play,TIME_020,Broxigar,DEMONHUNTER,TIME_TRAVEL,MINION,2,12,12,,"CHARGE,START_OF_GAME_KEYWORD","[x]<b>Fabled, Charge</b> <b>Start of Game:</b> Disappear. Kill all 4 Demons from Argus to reappear in hand.",needs_rule
two_cost_minion_play,TIME_025,Twilight Timehopper,WARLOCK,TIME_TRAVEL,MINION,2,4,4,DRAGON,BATTLECRY,"[x]<b>Battlecry:</b> Shuffle 2 Shreds of Time into your deck. When drawn, deal 3 damage to your hero.",needs_rule
two_cost_minion_play,TIME_049,Dangerous Variant,NEUTRAL,TIME_TRAVEL,MINION,2,1,1,,TRIGGER_VISUAL,"At the start of your turn, transform into a random 5-Cost minion.",needs_rule
two_cost_minion_play,TIME_061,Timeless Causality,NEUTRAL,TIME_TRAVEL,MINION,2,3,2,ELEMENTAL,BATTLECRY,<b>Battlecry:</b> Reverse the order of your deck.,needs_rule
two_cost_minion_play,TIME_213,Primordial Overseer,SHAMAN,TIME_TRAVEL,MINION,2,2,3,,BATTLECRY,"[x]<b>Battlecry:</b> If you've cast a Nature spell while holding this, gain +1/+1 and draw a card.",needs_rule
two_cost_minion_play,TIME_214,Flux Revenant,SHAMAN,TIME_TRAVEL,MINION,2,1,4,ELEMENTAL,"TAUNT,TRIGGER_VISUAL","[x]<b>Taunt</b> Whenever you would damage this with a Nature spell, it gains +2/+1 instead.",needs_rule
two_cost_minion_play,TIME_428,Yesterloc,NEUTRAL,TIME_TRAVEL,MINION,2,3,1,MURLOC,TRIGGER_VISUAL,"At the end of your turn, give your other minions +1 Health.",needs_rule
two_cost_minion_play,TIME_431,Amber Priestess,PRIEST,TIME_TRAVEL,MINION,2,1,4,,"BATTLECRY,TAUNT",[x]<b>Taunt</b> <b>Battlecry:</b> Restore Health to a character equal to this minion's Health.,needs_rule
two_cost_minion_play,TIME_601,Arrow Retriever,HUNTER,TIME_TRAVEL,MINION,2,3,1,BEAST,BATTLECRY,<b>Battlecry:</b> Draw until you have 3 cards.,needs_rule
two_cost_minion_play,TIME_603,Ticking Timebomb,HUNTER,TIME_TRAVEL,MINION,2,1,1,MECHANICAL,DEATHRATTLE,<b>Deathrattle:</b> Destroy a random enemy minion.,generated_supported
two_cost_minion_play,TIME_706,The Fins Beyond Time,PALADIN,TIME_TRAVEL,MINION,2,2,3,MURLOC,BATTLECRY,[x]<b>Battlecry:</b> Replace your hand with your starting hand. Swap back at the end of your turn.,needs_rule
two_cost_minion_play,TIME_730,Kaldorei Cultivator,DRUID,TIME_TRAVEL,MINION,2,2,3,,"BATTLECRY,DISCOVER",[x]<b>Battlecry:</b> <b>Discover</b> 2 Beasts. Put them on the bottom of your deck with +5/+5.,needs_rule
two_cost_minion_play,TIME_860,Faceless Enigma,MAGE,TIME_TRAVEL,MINION,2,2,2,,BATTLECRY,[x]<b>Battlecry:</b> Look at 2 random <b>Secrets</b>. Pick one to cast for yourself. The other casts for your opponent.,needs_rule
two_cost_minion_play,TLC_225,Cinderfin,SHAMAN,THE_LOST_CITY,MINION,2,1,2,"ELEMENTAL,MURLOC",DEATHRATTLE,<b>Deathrattle:</b> Summon a 2/1 Sizzling Cinder.,generated_supported
two_cost_minion_play,TLC_244,Curious Explorer,NEUTRAL,THE_LOST_CITY,MINION,2,3,5,,DEATHRATTLE,[x]<b>Deathrattle:</b> Reduce the Cost of a minion in your  opponent's hand by (2).,needs_rule
two_cost_minion_play,TLC_245,Ancient Raptor,NEUTRAL,THE_LOST_CITY,MINION,2,2,1,BEAST,BATTLECRY,"[x]<b>Battlecry:</b> Choose to gain +3 Attack, <b>Divine Shield</b>, or ""<b>Deathrattle:</b> Summon two 1/1 Plants.""",needs_rule
two_cost_minion_play,TLC_254,Tortollan Storyteller,NEUTRAL,THE_LOST_CITY,MINION,2,1,2,,TRIGGER_VISUAL,"[x]At the end of your turn, give +1/+1 to each friendly minion of a different type.",needs_rule
two_cost_minion_play,TLC_255,Crystal Tender,NEUTRAL,THE_LOST_CITY,MINION,2,2,2,,"BATTLECRY,TRADEABLE",[x]<b>Tradeable</b> <b>Battlecry:</b> Gain empty Mana Crystals until both players have the same Mana.,needs_rule
two_cost_minion_play,TLC_427,Rockskipper,NEUTRAL,THE_LOST_CITY,MINION,2,1,3,MURLOC,BATTLECRY,<b>Battlecry:</b> Get a 1-Cost Rock that deals $3 damage.,needs_rule
two_cost_minion_play,TLC_438,Violet Treasuregill,PALADIN,THE_LOST_CITY,MINION,2,1,2,MURLOC,BATTLECRY,[x]<b>Battlecry:</b> Cast a random spell from your deck that costs (2) or less <i>(targets this if possible)</i>.,needs_rule
two_cost_minion_play,TLC_450,Spelunker,WARLOCK,THE_LOST_CITY,MINION,2,2,3,,BATTLECRY,<b>Battlecry:</b> Your next <b>Temporary</b> card costs (2) less.,needs_rule
two_cost_minion_play,TLC_521,Eyes in the Sky,ROGUE,THE_LOST_CITY,MINION,2,2,3,,BATTLECRY,[x]<b>Battlecry:</b> Look at 3 cards in your enemy's deck. Pick one to put on top.,needs_rule
two_cost_minion_play,TLC_623,Stonecarver,WARRIOR,THE_LOST_CITY,MINION,2,1,4,,TRIGGER_VISUAL,"At the end of your turn, give another friendly damaged minion +2/+2.",generated_supported
two_cost_minion_play,TLC_822,Dinositter,HUNTER,THE_LOST_CITY,MINION,2,2,3,,TRIGGER_VISUAL,"[x]At the end of your turn, reduce the Cost of a random Beast in your hand by (1).",needs_rule
two_cost_minion_play,TLC_987,Questing Assistant,NEUTRAL,THE_LOST_CITY,MINION,2,3,2,,BATTLECRY,"[x]<b>Battlecry:</b> If you played a <b>Quest</b> this game, deal 3 damage to an enemy minion.",needs_rule
four_cost_minion_play,CAP_005,Mathias Shaw,ROGUE,ESCAPEFROM_VIOLET_HOLD,MINION,4,4,4,,"STEALTH,TRIGGER_VISUAL","[x]<b><b>Stealth</b>.</b> Whenever a friendly <b><b>Stealth</b>ed</b> minion attacks, reduce the Cost of a random    card in your hand by (3).",needs_rule
four_cost_minion_play,CAP_401,Corrupt Constable,WARLOCK,ESCAPEFROM_VIOLET_HOLD,MINION,4,3,5,,BATTLECRY,"<b>Battlecry:</b> If the enemy deck has any Imp-formants, move one to the top and give it +2/+2.",needs_rule
four_cost_minion_play,CAP_803,Lingering Spirit,PRIEST,ESCAPEFROM_VIOLET_HOLD,MINION,4,3,3,UNDEAD,"DEATHRATTLE,REBORN",[x]<b>Reborn</b> <b>Deathrattle:</b> Restore #3 Health to your hero. Excess healing      damages a random enemy.  ,needs_rule
four_cost_minion_play,CATA_132,Broodwatcher,DRUID,CATACLYSM,MINION,4,4,5,DRAGON,BATTLECRY,"[x]<b>Battlecry:</b> Get two 3/3 Whelps with <b>Taunt</b>. If you spent 8 Mana while holding this, summon them. <i>({0} left!)</i>@[x]<b>Battlecry:</b> Get two 3/3 Whelps with <b>Taunt</b>. If you spent 8 Mana while holding this, summon them. <i>(Ready!)</i>@[x]<b>Battlecry:</b> Get two 3/3 Whelps with <b>Taunt</b>. If you spent 8 Mana while holding this, summon them.",needs_rule
four_cost_minion_play,CATA_186,Stickybomb Saboteur,NEUTRAL,CATACLYSM,MINION,4,4,4,,BATTLECRY,[x]<b>Battlecry:</b> Give your opponent a 2-Cost Sabotage. Cards next to it cost (1) more.,needs_rule
four_cost_minion_play,CATA_216,Cleansing Cleric,PRIEST,CATACLYSM,MINION,4,4,5,DRAENEI,BATTLECRY,<b>Battlecry:</b> Your healing effects restore 2 more Health this game.,needs_rule
four_cost_minion_play,CATA_305,Incensed Matriarch,PRIEST,CATACLYSM,MINION,4,3,3,DRAGON,TRIGGER_VISUAL,"At the end of your turn, if this is at full Health, gain +3 Health.",needs_rule
four_cost_minion_play,CATA_458,Archmage Kalec,MAGE,CATACLYSM,MINION,4,4,4,,BATTLECRY,[x]<b>Battlecry:</b> Give all spells in your hand and deck <b>Spell Damage +1.</b>,needs_rule
four_cost_minion_play,CATA_469,Chromatic Broodmother,DEATHKNIGHT,CATACLYSM,MINION,4,2,5,"DRAGON,UNDEAD","RUSH,TRIGGER_VISUAL","[x]<b>Rush</b>   Whenever this attacks, refresh Mana Crystals equal    to this minion's Attack.",generated_supported
four_cost_minion_play,CATA_470,Victor Nefarius,DEATHKNIGHT,CATACLYSM,MINION,4,4,4,UNDEAD,BATTLECRY,"[x]<b>Battlecry:</b> Craft a custom Undead Dragon. If you're  holding a Dragon, reduce the Creation's Cost by (3).",needs_rule
four_cost_minion_play,CATA_474,Spearheart Sentry,PALADIN,CATACLYSM,MINION,4,3,4,DRAGON,TRIGGER_VISUAL,"[x]At the end of your turn, get a random Holy spell. Reduce its Cost by (3).",needs_rule
four_cost_minion_play,CATA_483,Unstable Spellcaster,MAGE,CATACLYSM,MINION,4,2,5,ELEMENTAL,"BATTLECRY,SPELLPOWER","[x]<b>Spell Damage +1</b> <b>Battlecry:</b> If you dealt damage with a spell this turn,  summon a copy of this.",needs_rule
four_cost_minion_play,CATA_493,Duke of Below,WARLOCK,CATACLYSM,MINION,4,2,2,,RUSH,[x]<b>Rush</b> Has +2/+2 for each card you've discarded this game.,needs_rule
four_cost_minion_play,CATA_615,"Genn, Cursed King",NEUTRAL,CATACLYSM,MINION,4,5,4,,,"[x]While holding this, if the rest of your hand is all even or all odd, transform into the 6/5 Worgen King.",generated_supported
four_cost_minion_play,CATA_724,Stormbinder,SHAMAN,CATACLYSM,MINION,4,7,7,,"DEATHRATTLE,OVERLOAD",[x]<b>Deathrattle:</b> Unlock your <b>Overloaded</b> Mana Crystals. <b>Overload:</b> (3),needs_rule
four_cost_minion_play,CATA_780,Obsessive Technician,DEATHKNIGHT,CATACLYSM,MINION,4,3,5,,"BATTLECRY,LIFESTEAL",<b>Lifesteal</b> <b>Battlecry:</b> <b>Herald</b> {0}.,needs_rule
four_cost_minion_play,CATA_786,Chaos Supplicant,ROGUE,CATACLYSM,MINION,4,3,5,,TRIGGER_VISUAL,"[x]After you cast a spell, cast a random spell of the same Cost from another class.",needs_rule
four_cost_minion_play,CATA_898,Scaled Lancer,NEUTRAL,CATACLYSM,MINION,4,6,6,DRAGON,AURA,All enemy minions have <b>Taunt</b>.,generated_supported
four_cost_minion_play,CORE_BAR_878,Veteran Warmedic,PALADIN,CORE,MINION,4,3,5,,TRIGGER_VISUAL,"[x]After you cast a Holy spell, summon a 2/2 Medic with <b>Lifesteal</b>.",needs_rule
four_cost_minion_play,CORE_BT_187,Kayn Sunfury,DEMONHUNTER,CORE,MINION,4,3,5,,"AURA,CHARGE",<b>Charge</b> All friendly attacks ignore <b>Taunt</b>.,generated_supported
four_cost_minion_play,CORE_BT_416,Raging Felscreamer,DEMONHUNTER,CORE,MINION,4,4,4,,BATTLECRY,<b>Battlecry:</b> The next Demon you play costs (2) less.,needs_rule
four_cost_minion_play,CORE_CS2_179,Sen'jin Shieldmasta,NEUTRAL,CORE,MINION,4,3,5,,TAUNT,<b>Taunt</b>,needs_rule
four_cost_minion_play,CORE_DRG_256,Dragonbane,HUNTER,CORE,MINION,4,3,5,MECHANICAL,TRIGGER_VISUAL,"After you use your Hero Power, deal 5 damage to a random enemy.",generated_supported
four_cost_minion_play,CORE_ETC_111,Merch Seller,NEUTRAL,CORE,MINION,4,3,5,NAGA,TRIGGER_VISUAL,"[x]At the end of your turn, put a random spell on the top  of your opponent's deck.",needs_rule
four_cost_minion_play,CORE_EX1_002,The Black Knight,NEUTRAL,CORE,MINION,4,4,4,UNDEAD,"BATTLECRY,TRADEABLE",<b>Tradeable</b>  <b>Battlecry:</b> Destroy an  enemy minion with <b>Taunt</b>.,generated_supported
four_cost_minion_play,CORE_EX1_005,Big Game Hunter,NEUTRAL,CORE,MINION,4,4,2,,"BATTLECRY,TRADEABLE",[x]<b>Tradeable</b> <b>Battlecry:</b> Destroy a minion with 7 or more Attack.,needs_rule
four_cost_minion_play,CORE_EX1_043,Twilight Drake,NEUTRAL,CORE,MINION,4,4,1,DRAGON,BATTLECRY,<b>Battlecry:</b> Gain +1 Health for each card in your hand.,generated_supported
four_cost_minion_play,CORE_GIL_622,Lifedrinker,NEUTRAL,CORE,MINION,4,3,3,BEAST,BATTLECRY,[x]<b>Battlecry:</b> Deal 3 damage to the enemy hero. Restore #3 Health to your hero.,needs_rule
four_cost_minion_play,CORE_KAR_057,Ivory Knight,PALADIN,CORE,MINION,4,4,4,,"BATTLECRY,DISCOVER",[x]<b>Battlecry:</b> <b>Discover</b> a spell. Restore Health to your hero equal to its Cost.,needs_rule
four_cost_minion_play,CORE_NEW1_022,Dread Corsair,NEUTRAL,CORE,MINION,4,3,3,PIRATE,TAUNT,<b>Taunt</b> Costs (1) less per Attack of your weapon.,generated_supported
four_cost_minion_play,CORE_OG_044,Fandral Staghelm,DRUID,CORE,MINION,4,3,6,,AURA,Your <b>Choose One</b> cards and powers have both effects combined.,needs_rule
four_cost_minion_play,CORE_OG_218,Bloodhoof Brave,WARRIOR,CORE,MINION,4,2,6,,"ENRAGED,TAUNT",<b>Taunt</b> Has +3 Attack while damaged.,generated_supported
four_cost_minion_play,CORE_RLK_062,Nerubian Swarmguard,DEATHKNIGHT,CORE,MINION,4,1,3,UNDEAD,"BATTLECRY,TAUNT",[x]<b>Taunt</b> <b>Battlecry:</b> Summon two copies of this minion.,needs_rule
four_cost_minion_play,CORE_RLK_745,Malignant Horror,DEATHKNIGHT,CORE,MINION,4,2,4,UNDEAD,"REBORN,TRIGGER_VISUAL","[x]<b>Reborn</b> At the end of your turn, spend 4 <b>Corpses</b> to summon a copy of this minion.",needs_rule
four_cost_minion_play,CORE_SW_066,Royal Librarian,NEUTRAL,CORE,MINION,4,4,4,,"BATTLECRY,TRADEABLE",[x]<b>Tradeable</b> <b>Battlecry:</b> <b>Silence</b> a minion.,direct_supported
four_cost_minion_play,CORE_TRL_900,"Halazzi, the Lynx",HUNTER,CORE,MINION,4,4,2,BEAST,"BATTLECRY,RUSH",<b>Rush</b>. <b>Battlecry:</b> Fill your hand with 1/1 Lynxes that have <b>Rush</b>.,needs_rule
four_cost_minion_play,CORE_TTN_843,Eredar Deceptor,DEMONHUNTER,CORE,MINION,4,3,5,DEMON,TRIGGER_VISUAL,"Whenever you draw a card, summon a 1/1 Demon with <b>Rush</b>.",needs_rule
four_cost_minion_play,CORE_ULD_280,Sahket Sapper,ROGUE,CORE,MINION,4,4,4,PIRATE,DEATHRATTLE,<b>Deathrattle:</b> Return a  random enemy minion to  your opponent's hand.,needs_rule
four_cost_minion_play,CORE_UNG_084,Fire Plume Phoenix,NEUTRAL,CORE,MINION,4,3,4,"BEAST,ELEMENTAL",BATTLECRY,<b>Battlecry:</b> Deal 3 damage.,generated_supported
four_cost_minion_play,CORE_WW_329,Detonation Juggernaut,WARRIOR,CORE,MINION,4,3,4,MECHANICAL,"BATTLECRY,TAUNT",<b>Taunt</b>. <b>Battlecry:</b> Give <b>Taunt</b> minions in your hand +2/+2.,generated_supported
four_cost_minion_play,DINO_413,Chillspine Stegodon,SHAMAN,THE_LOST_CITY,MINION,4,3,4,"BEAST,ELEMENTAL",BATTLECRY,[x]<b>Battlecry:</b> Deal 2 damage to two random enemy minions.  <b>Kindred:</b> And <b>Freeze</b> them.,generated_supported
four_cost_minion_play,EDR_102,Treacherous Tormentor,NEUTRAL,EMERALD_DREAM,MINION,4,5,4,DEMON,"BATTLECRY,DISCOVER",<b>Battlecry:</b> <b>Discover</b> a <b>Legendary</b> minion with a <b>Dark Gift</b>.,needs_rule
four_cost_minion_play,EDR_227,Umbraclaw,HUNTER,EMERALD_DREAM,MINION,4,5,2,BEAST,"DEATHRATTLE,RUSH",<b>Rush</b> <b>Deathrattle:</b> <b>Imbue</b> your Hero Power.,needs_rule
four_cost_minion_play,EDR_256,Dreamwarden,PALADIN,EMERALD_DREAM,MINION,4,3,4,DRAGON,"BATTLECRY,TAUNT","[x]<b>Taunt</b>. <b>Battlecry:</b> If there is a card in your deck that didn't start there, draw it and gain +2/+2.",needs_rule
four_cost_minion_play,EDR_257,Lightmender,PALADIN,EMERALD_DREAM,MINION,4,3,3,,"CHOOSE_ONE,TAUNT",[x]<b><b>Taunt</b>.</b> <b>Choose One -</b> +3 Attack and <b>Divine Shield</b>;  or +3 Health and <b>Lifesteal</b>.,needs_rule
four_cost_minion_play,EDR_260,Illusory Greenwing,NEUTRAL,EMERALD_DREAM,MINION,4,4,5,DRAGON,"DEATHRATTLE,TAUNT",[x]<b>Taunt</b>. <b>Deathrattle:</b> Shuffle two 4/5 Dragons with <b>Taunt</b> into your deck. They're    <b>Summoned When Drawn</b>.,generated_supported
four_cost_minion_play,EDR_459,Afflicted Devastator,WARRIOR,EMERALD_DREAM,MINION,4,6,6,DRAGON,"BATTLECRY,DEATHRATTLE",[x]<b>Battlecry:</b> Deal 3 damage to all other friendly minions. <b>Deathrattle:</b> Deal 3 damage to all enemy minions.,generated_supported
four_cost_minion_play,EDR_462,Selenic Drake,PRIEST,EMERALD_DREAM,MINION,4,3,6,DRAGON,"ELUSIVE,TRIGGER_VISUAL","[x]<b>Elusive</b> At the end of your turn, get a random Dragon.",needs_rule
four_cost_minion_play,EDR_468,Eggbasher,WARRIOR,EMERALD_DREAM,MINION,4,3,5,,BATTLECRY,<b>Battlecry:</b> Deal 1 damage to a minion and give it +4 Attack.,generated_supported
four_cost_minion_play,EDR_481,Mythical Runebear,HUNTER,EMERALD_DREAM,MINION,4,3,4,BEAST,"BATTLECRY,TAUNT","<b>Taunt</b>. <b>Battlecry:</b> If this has 4 or more Attack, summon a copy of this.",needs_rule
four_cost_minion_play,EDR_492,Mother Duck,NEUTRAL,EMERALD_DREAM,MINION,4,2,3,BEAST,BATTLECRY,<b>Battlecry:</b> Summon three 1/1 Ducklings with <b>Rush</b>.,direct_supported
four_cost_minion_play,EDR_524,Shadowcloaked Assailant,ROGUE,EMERALD_DREAM,MINION,4,3,5,DEMON,BATTLECRY,"[x]<b>Battlecry:</b> If you're holding one of the same cards as your opponent, shuffle theirs into their deck.",needs_rule
four_cost_minion_play,EDR_654,Overgrown Horror,WARLOCK,EMERALD_DREAM,MINION,4,3,5,,"BATTLECRY,TAUNT",[x]<b>Taunt</b> <b>Battlecry:</b> Reduce the Cost of minions in your hand with <b>Dark Gifts</b> by (2).,needs_rule
four_cost_minion_play,EDR_800,Flutterwing Guardian,NEUTRAL,EMERALD_DREAM,MINION,4,4,4,,"BATTLECRY,DIVINE_SHIELD,TAUNT","<b><b>Taunt</b>, Divine Shield</b> <b>Battlecry:</b> <b>Imbue</b> your Hero Power.",needs_rule
four_cost_minion_play,EDR_841,Dreadsoul Corrupter,DEMONHUNTER,EMERALD_DREAM,MINION,4,4,4,,"BATTLECRY,DEATHRATTLE",[x]<b>Battlecry and Deathrattle:</b> Summon a random <b>Dormant</b> Dreadseed.,needs_rule
four_cost_minion_play,EDR_856,Nightmare Lord Xavius,NEUTRAL,EMERALD_DREAM,MINION,4,4,4,DEMON,"BATTLECRY,DISCOVER",<b>Battlecry:</b> <b>Discover</b> a minion from your deck. Give it a <b>Dark Gift</b>.,needs_rule
four_cost_minion_play,EDR_860,Resplendent Dreamweaver,NEUTRAL,EMERALD_DREAM,MINION,4,4,4,,"BATTLECRY,LIFESTEAL","[x]<b>Lifesteal</b> <b>Battlecry:</b> If you've <b>Imbued</b> your Hero Power twice, deal 4 damage to a minion.",needs_rule
four_cost_minion_play,EDR_873,Envoy of the Glade,NEUTRAL,EMERALD_DREAM,MINION,4,3,6,,BATTLECRY,[x]<b>Battlecry:</b> Transform all Neutral cards in your deck  into random Druid ones.,needs_rule
four_cost_minion_play,EDR_940,Merry Moonkin,MAGE,EMERALD_DREAM,MINION,4,3,6,,TRIGGER_VISUAL,"[x]At the end of your turn, gain 1 Armor. <i>(Improved by Wisps you control!)</i>",needs_rule
